Name,Manufacturer,Technology,Bifacial,STC,PTC,A_c,Length,Width,N_s,I_sc_ref,V_oc_ref,I_mp_ref,V_mp_ref,alpha_sc,beta_oc,T_NOCT,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref,Adjust,gamma_r,BIPV,Version,Date
Phono Solar Technology Co.Ltd. PS295M-20/U,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,295.044,267.2,1.63,,,60,9.74,39.8,9.2,32.07,0.005844,-0.123778,48.4,1.58255,9.74409,1.15952e-10,0.330073,786.713,6.32639,-0.404,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS295M-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,294.959,266.5,1.94,1.956,0.992,72,8.53,45.7,8.07,36.55,0.0034973,-0.202451,45.4,1.89854,8.62428,2.99486e-10,0.447552,429.287,-18.5732,-0.451,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS295MB-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,294.959,266.6,1.94,1.956,0.992,72,8.53,45.7,8.07,36.55,0.0041797,-0.202451,45.3,1.91872,8.6237,3.85996e-10,0.442451,453.737,-16.9849,-0.452,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS295MH-20/U,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,295.32,270.7,1.63,,,60,9.74,39.8,9.2,32.1,0.0050648,-0.121788,45.2,1.57617,9.74436,1.04701e-10,0.327889,732.898,7.29067,-0.408,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS295P-24/T,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,295.29,262.2,1.94,1.956,0.992,72,8.8,44.12,8.29,35.62,0.005544,-0.159273,48.7,1.85871,8.80355,4.29994e-10,0.370224,916.601,2.51242,-0.448,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS295PB-24/T,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,294.756,266.4,1.94,1.956,0.992,72,8.58,45.4,8.12,36.3,0.0048906,-0.160262,45.4,1.9041,8.67398,3.78685e-10,0.438807,464.644,4.00218,-0.454,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS 300P-24/TV,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,296.38,268.7,1.94,1.956,0.992,72,8.79,45.3,8.12,36.5,0.004395,-0.15402,46.3,1.93896,8.80961,6.10124e-10,0.38632,173.164,12.2534,-0.47,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS300M-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,299.839,271.2,1.94,1.956,0.992,72,8.6,45.9,8.17,36.7,0.003526,-0.203337,45.4,1.90189,8.69115,2.84985e-10,0.447445,755.235,-18.9623,-0.451,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS300MB-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,299.839,271.3,1.94,1.956,0.992,72,8.6,45.9,8.17,36.7,0.004214,-0.203337,45.3,1.92204,8.6906,3.67233e-10,0.442419,834.954,-17.3832,-0.452,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS300MH-20/U,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,300.104,275.4,1.63,,,60,9.82,39.9,9.32,32.2,0.0051064,-0.122094,45.2,1.58429,9.92789,1.13217e-10,0.320475,327.999,7.83794,-0.408,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS300P-24/T,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,300.213,266.8,1.94,1.956,0.992,72,8.85,44.49,8.33,36.04,0.0055755,-0.160609,48.7,1.87897,8.85433,4.58088e-10,0.353915,722.609,2.99551,-0.448,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS300PB-24/T,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,299.936,271,1.94,1.956,0.992,72,8.65,45.6,8.24,36.4,0.0049305,-0.160968,45.4,1.90351,8.73846,3.43903e-10,0.445993,1992.03,3.10575,-0.454,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS 305P-24/TV,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,305.184,273.3,1.94,1.956,0.992,72,9.05,45.6,8.16,37.4,0.004525,-0.15504,46.3,2.00353,9.08036,1.11295e-09,0.277646,82.7673,17.677,-0.47,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS305M-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,304.794,275.8,1.94,1.956,0.992,72,8.68,46.1,8.26,36.9,0.0035588,-0.204223,45.4,1.90954,8.77042,2.85855e-10,0.439551,1063.04,-19.0071,-0.451,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS305MB-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,304.794,275.9,1.94,1.956,0.992,72,8.68,46.1,8.26,36.9,0.0042532,-0.204223,45.3,1.92976,8.7699,3.68345e-10,0.43456,1228.81,-17.429,-0.452,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS305MH-20/U,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,305.532,280.2,1.63,,,60,9.87,40,9.43,32.4,0.0051324,-0.1224,45.2,1.58579,9.97189,1.10228e-10,0.304965,951.861,7.53741,-0.408,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS305P-24/T,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,305.087,271.4,1.94,1.956,0.992,72,8.9,44.87,8.37,36.45,0.005607,-0.161981,48.7,1.89911,8.90502,4.84136e-10,0.340397,603.72,3.41416,-0.448,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS305PB-24/T,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,305.14,275.6,1.94,1.956,0.992,72,8.73,45.7,8.36,36.5,0.0049761,-0.161321,45.4,1.91241,8.91213,3.69813e-10,0.435784,583.327,3.57477,-0.454,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS 310M-24/TV,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,309.876,276.9,1.94,1.956,0.992,72,9,46.1,8.33,37.2,0.0036,-0.16135,46.5,1.97685,9.01803,6.53726e-10,0.375271,187.292,9.53616,-0.48,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS 310P-24/TV,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,309.894,277.9,1.94,1.956,0.992,72,9.08,45.8,8.22,37.7,0.00454,-0.15572,46.3,2.01149,9.10624,1.11113e-09,0.259433,89.7576,17.6173,-0.47,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS310M-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,310.156,280.5,1.94,1.956,0.992,72,8.75,46.3,8.36,37.1,0.0035875,-0.205109,45.4,1.92486,8.93526,3.15599e-10,0.42793,406.93,-18.4563,-0.451,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS310MB-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,310.156,280.6,1.94,1.956,0.992,72,8.75,46.3,8.36,37.1,0.0042875,-0.205109,45.3,1.9452,8.93467,4.06102e-10,0.422958,429.078,-16.8756,-0.452,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS310MH-20/U,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,310.05,284.9,1.63,,,60,9.92,40.1,9.54,32.5,0.0051584,-0.122706,45.2,1.59241,10.126,1.16223e-10,0.298909,458.721,7.88676,-0.408,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS310MH-20/UH,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,309.792,288,1.66,,,60,9.67,39.9,9.22,33.6,0.0043515,-0.112518,44.3,1.53301,9.67045,4.80245e-11,0.170016,3656.23,9.52946,-0.373,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS310P-24/T,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,310.077,276,1.94,1.956,0.992,72,8.95,45.24,8.41,36.87,0.0056385,-0.163316,48.7,1.9194,8.95561,5.147e-10,0.324381,517.449,3.88475,-0.448,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS310PB-24/T,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,310.115,280.3,1.94,1.956,0.992,72,8.8,46,8.45,36.7,0.005016,-0.16238,45.4,1.92075,8.98085,3.54972e-10,0.440774,996.039,3.15665,-0.454,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS 315M-24/TV,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,315.088,281.5,1.94,1.956,0.992,72,9.05,46.1,8.38,37.6,0.00362,-0.16135,46.5,1.98911,9.06562,7.58373e-10,0.316546,183.382,10.8116,-0.48,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS 315P-24/TV,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,314.949,282.5,1.94,1.956,0.992,72,9.17,45.9,8.31,37.9,0.004585,-0.15606,46.3,2.01839,9.19432,1.15531e-09,0.240908,90.8287,17.8938,-0.47,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS315M-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,316.265,283.7,1.94,,,72,9.32,46.8,8.55,36.99,0.0041008,-0.14976,48.8,1.84575,9.35916,8.73368e-11,0.50996,121.357,1.63388,-0.405,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS315MB-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,314.762,285.2,1.94,1.956,0.992,72,8.83,46.5,8.45,37.25,0.0043267,-0.205995,45.3,1.95138,9.01485,3.99665e-10,0.422478,516.397,-17.0479,-0.452,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS315MH-20/U,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,315.228,289.6,1.63,,,60,9.98,40.2,9.64,32.7,0.0051896,-0.123012,45.2,1.59579,10.1831,1.16389e-10,0.283583,1136.18,7.83094,-0.408,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS315MH-20/UH,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,314.678,292.7,1.66,,,60,9.76,40.1,9.31,33.8,0.004392,-0.113082,44.3,1.54107,9.76026,4.8805e-11,0.165463,6128.7,9.58838,-0.373,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS315P-24/T,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,315.016,280.6,1.94,1.956,0.992,72,9.01,45.59,8.45,37.28,0.0056763,-0.16458,48.7,1.94033,9.01687,5.56409e-10,0.30695,402.785,4.49346,-0.448,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS315PB-24/T,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,315.068,284.9,1.94,1.956,0.992,72,8.88,46.2,8.55,36.85,0.0050616,-0.163086,45.4,1.92585,9.05973,3.4512e-10,0.440059,3202.16,2.83808,-0.454,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS 320M-24/TV,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,319.788,286.1,1.94,1.956,0.992,72,9.08,46.3,8.46,37.8,0.003632,-0.16205,46.5,1.99135,9.09123,7.11544e-10,0.312916,253.028,10.1902,-0.48,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS 320P-24/TV,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,319.872,287.1,1.94,1.956,0.992,72,9.2,46.2,8.33,38.4,0.0046,-0.15708,46.3,2.041,9.22123,1.28517e-09,0.205362,88.9809,18.8938,-0.47,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS320M-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,321.235,288.4,1.94,,,72,9.37,46.92,8.64,37.18,0.0041228,-0.150144,48.8,1.8479,9.40247,8.5242e-11,0.495199,142.891,1.37556,-0.405,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS320MB-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,319.77,289.9,1.94,1.956,0.992,72,8.9,46.7,8.55,37.4,0.004361,-0.206881,45.3,1.95494,9.08261,3.81516e-10,0.422587,1030.48,-17.421,-0.452,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS320MH-20/U,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,319.8,294.4,1.63,,,60,10.06,40.3,9.75,32.8,0.0052312,-0.123318,45.2,1.60521,10.3736,1.2808e-10,0.276828,326.979,8.5414,-0.408,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS320MH-20/UH,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,320.199,297.5,1.66,,,60,9.85,40.4,9.39,34.1,0.0044325,-0.113928,44.3,1.55423,9.8506,5.05727e-11,0.159287,2622.24,9.8252,-0.373,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS320P-24/T,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,320.073,285.2,1.94,,,72,9.03,46.04,8.49,37.7,0.0056889,-0.166204,48.7,1.95816,9.03513,5.50403e-10,0.302508,532.713,4.37495,-0.448,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS320PB-24/T,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,319.68,289.6,1.94,1.956,0.992,72,8.95,46.4,8.64,37,0.0051015,-0.163792,45.4,1.94096,9.23004,3.78683e-10,0.435607,454.217,3.49401,-0.454,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS 325M-24/TV,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,324.729,290.7,1.94,1.956,0.992,72,9.11,46.55,8.55,37.98,0.003644,-0.162925,46.5,1.99261,9.11622,6.44659e-10,0.318265,466.219,9.25827,-0.48,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS 325P-24/TV,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,324.756,291.8,1.94,1.956,0.992,72,9.25,46.4,8.37,38.8,0.004625,-0.15776,46.3,2.05835,9.26818,1.4169e-09,0.171686,87.3508,19.7937,-0.47,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS325M-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,325.779,293,1.94,,,72,9.43,47.04,8.72,37.36,0.0041492,-0.150528,48.8,1.85212,9.4588,8.54525e-11,0.481667,157.729,1.33485,-0.405,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS325MH-20/UH,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,325.164,302.3,1.66,,,60,9.94,40.6,9.48,34.3,0.004473,-0.114492,44.3,1.56229,9.94042,5.13716e-11,0.154919,3674.32,9.88182,-0.373,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS325P-24/T,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,325.078,289.8,1.94,,,72,9.11,46.34,8.53,38.11,0.0057393,-0.167287,48.7,1.98087,9.11755,6.21552e-10,0.278248,335.572,5.34824,-0.448,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS 330M-24/TV,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,329.849,295.4,1.94,1.956,0.992,72,9.15,46.84,8.61,38.31,0.00366,-0.16394,46.5,2.0048,9.15435,6.47645e-10,0.306472,644.2,9.25133,-0.48,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS330M-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,330.815,297.7,1.94,,,72,9.48,47.16,8.81,37.55,0.0041712,-0.150912,48.8,1.8544,9.50271,8.35451e-11,0.467443,195.131,1.09156,-0.405,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS330P-24/T,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,330.202,294.4,1.94,,,72,9.15,46.74,8.57,38.53,0.0057645,-0.168731,48.7,2.00042,9.15718,6.425e-10,0.266942,340.039,5.59397,-0.448,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS 335M-24/TV,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,334.863,300,1.94,1.956,0.992,72,9.18,46.99,8.7,38.49,0.003672,-0.164465,46.5,2.01563,9.27811,6.88242e-10,0.295277,434.177,9.68791,-0.48,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS335M-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,335.42,302.3,1.94,,,72,9.54,47.28,8.89,37.73,0.0041976,-0.151296,48.8,1.85868,9.55944,8.38259e-11,0.454403,222.987,1.05882,-0.405,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS335P-24/T,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,335.273,299,1.94,,,72,9.2,47.12,8.61,38.94,0.005796,-0.170103,48.7,2.02065,9.20742,6.75454e-10,0.254188,315.319,5.97975,-0.448,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS340M-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,340.432,307,1.94,,,72,9.59,47.4,8.98,37.91,0.0042196,-0.15168,48.8,1.86081,9.60394,8.17777e-11,0.441996,304.062,0.798971,-0.405,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS340P-24/T,Phono Solar Technology Co.Ltd.,Multi-c-Si,0,340.464,303.6,1.94,,,72,9.25,47.49,8.65,39.36,0.0058275,-0.171439,48.7,2.04102,9.25753,7.14099e-10,0.239003,293.675,6.4159,-0.448,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS345M-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,345.186,311.6,1.94,,,72,9.65,47.52,9.06,38.1,0.004246,-0.152064,48.8,1.86543,9.66104,8.2425e-11,0.428116,374.3,0.803801,-0.405,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS345MH-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,345.186,316.3,1.94,,,72,9.65,47.5,9.06,38.1,0.005983,-0.1558,45.3,1.90968,9.6596,1.5049e-10,0.4156,417.552,2.98713,-0.409,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS350M-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,350.079,316.3,1.94,,,72,9.71,47.64,9.15,38.26,0.0042724,-0.152448,48.8,1.86816,9.71714,8.1065e-11,0.418308,568.878,0.605891,-0.405,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS350MH-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,350.445,321,1.94,,,72,9.71,47.6,9.15,38.3,0.0060202,-0.156128,45.3,1.91321,9.71587,1.51069e-10,0.398536,659.579,2.95604,-0.409,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS350MH-24/TH,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,350.093,320.5,1.98,,,144,9.4,46.4,9.03,38.77,0.0046436,-0.158131,44.8,1.91222,9.59383,2.7455e-10,0.20565,403.087,4.23779,-0.4235,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS355M-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,355.062,321,1.94,,,72,9.74,47.76,9.22,38.51,0.0042856,-0.152832,48.8,1.87245,9.7426,8.12548e-11,0.39851,1492.04,0.584604,-0.405,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS355M4-20/UHB,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,357.557,331.4,1.82,,,60,11.06,40.5,10.61,33.7,0.0054194,-0.10773,44.8,1.50324,11.1745,2.21228e-11,0.202439,582.2,7.81546,-0.345,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS355M4H-20/UHB,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,357.557,331.4,1.82,,,60,11.06,40.5,10.61,33.7,0.0054194,-0.10773,44.8,1.50324,11.1745,2.21228e-11,0.202439,582.2,7.81546,-0.345,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS355MH-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,354.97,325.7,1.94,,,72,9.74,47.8,9.22,38.5,0.0060388,-0.156784,45.3,1.91758,9.74136,1.45247e-10,0.394079,2815.33,2.58903,-0.409,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS355MH-24/TH,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,355.082,325.2,1.98,,,144,9.47,46.66,9.1,39.02,0.00467818,-0.159017,44.8,1.92352,9.66506,2.78701e-10,0.201142,412.41,4.30069,-0.4235,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS360M-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,360.032,325.6,1.94,,,72,9.82,47.88,9.32,38.63,0.0043208,-0.153216,48.8,1.88437,9.9284,9.04313e-11,0.389546,378.719,1.33969,-0.405,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS360M4-20/UHB,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,352.44,336.1,1.82,,,60,11.15,40.7,10.68,33,0.0054635,-0.108262,44.8,1.49212,11.2665,1.59694e-11,0.295113,658.26,4.9282,-0.345,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS360M4H-20/UHB,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,352.44,336.1,1.82,,,60,11.15,40.7,10.68,33,0.0054635,-0.108262,44.8,1.49212,11.2665,1.59694e-11,0.295113,658.26,4.9282,-0.345,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS360MH-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,359.752,330.4,1.94,,,72,9.82,47.9,9.32,38.6,0.0060884,-0.157112,45.3,1.92877,9.92709,1.60864e-10,0.385431,430.184,3.32031,-0.409,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS360MH-24/TH,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,360.08,329.9,1.98,,,144,9.55,46.92,9.16,39.31,0.0047177,-0.159903,44.8,1.92811,9.64625,2.60063e-10,0.195138,2517.65,3.69758,-0.4235,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS365M4-20/UHB,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,365.5,340.9,1.82,,,60,11.23,40.8,10.75,34,0.0055027,-0.108528,44.8,1.51717,11.3478,2.35431e-11,0.195286,399.404,8.23676,-0.345,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS365M4H-20/UHB,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,365.5,340.9,1.82,,,60,11.23,40.8,10.75,34,0.0055027,-0.108528,44.8,1.51717,11.3478,2.35431e-11,0.195286,399.404,8.23676,-0.345,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS365MH-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,364.72,335.1,1.94,,,72,9.87,48,9.4,38.8,0.0061194,-0.15744,45.3,1.93246,9.97418,1.61586e-10,0.369471,672.611,3.30435,-0.409,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS365MH-24/TH,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,365.02,334.6,1.98,,,144,9.63,47.19,9.22,39.59,0.00475722,-0.160824,44.8,1.95317,9.82972,3.10778e-10,0.183011,292.157,5.09348,-0.4235,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS370M4-20/UHB,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,370.044,345.7,1.82,,,60,11.31,41,10.82,34.2,0.0055419,-0.10906,44.8,1.52584,11.4291,2.42107e-11,0.191258,364.709,8.42295,-0.345,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS370M4H-20/UHB,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,370.044,345.7,1.82,,,60,11.31,41,10.82,34.2,0.0055419,-0.10906,44.8,1.52584,11.4291,2.42107e-11,0.191258,364.709,8.42295,-0.345,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS370MH-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,370.11,339.9,1.94,,,72,9.92,48.1,9.49,39,0.0061504,-0.157768,45.3,1.93505,10.0205,1.60223e-10,0.35384,2638.44,3.17705,-0.409,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS370MH-24/TH,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,370.021,339.3,1.98,,,144,9.71,47.44,9.29,39.83,0.00479674,-0.161676,44.8,1.99903,10.2245,4.78105e-10,0.164479,87.5371,8.60784,-0.4235,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS375M4-20/UHB,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,374.616,350.5,1.82,,,60,11.4,41.2,10.89,34.4,0.005586,-0.109592,44.8,1.5352,11.5211,2.51903e-11,0.18703,304.869,8.70902,-0.345,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS375M4H-20/UHB,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,374.616,350.5,1.82,,,60,11.4,41.2,10.89,34.4,0.005586,-0.109592,44.8,1.5352,11.5211,2.51903e-11,0.18703,304.869,8.70902,-0.345,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS375MH-24/T,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,375.144,344.6,1.94,,,72,9.98,48.2,9.57,39.2,0.0061876,-0.158096,45.3,1.94945,10.1891,1.84105e-10,0.33416,400.936,4.24165,-0.409,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS375MH-24/TH,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,375.029,344.1,1.98,,,144,9.79,47.69,9.35,40.11,0.00483626,-0.162528,44.8,2.01398,10.3083,5.06646e-10,0.154541,83.8941,9.05236,-0.4235,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS380M1-24/TH,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,379.848,354.7,2.01,,,48,10.05,48.6,9.52,39.9,0.004623,-0.134622,43.5,1.83517,10.0548,3.14806e-11,0.32561,685.794,7.45374,-0.366,N,SAM 2021.12.02,5/28/2022
Phono Solar Technology Co.Ltd. PS380M1-24/THB,Phono Solar Technology Co.Ltd.,Mono-c-Si,0,379.848,355.6,2.01,,,48,10.05,48.6,9.52,39.9,0.005226,-0.135108,43.2,1.83296,10.0548,3.04912e-11,0.326112,679.568,6.71098,-0.359,N,SAM 2021.12.02,5/28/2022
